Country,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Namibia,,,,,,,2.92,2.92,2.74,2.50,2.50,1.74,2.15,2.10,0.96,0.77,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.33,1.50,1.50,1.50,1.50,1.50,1.29,1.25,1.50,1.50,1.50,1.50
Netherlands,3.92,3.75,3.58,3.33,3.33,3.33,3.33,3.33,2.99,2.50,2.50,2.50,2.88,3.96,5.00,4.49,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
New Caledonia,,3.44,2.50,2.50,2.50,2.57,2.50,2.50,2.50,2.50,2.50,2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,3.65,3.61,3.75,3.75,3.75,3.51,2.78,2.08,2.40,2.50,2.50,2.71,2.74,3.51,4.46,3.61,5.00,4.42,4.00,4.21,4.38,4.71,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.79,5.00,5.00,4.58,4.83,5.00
Nicaragua,1.67,1.35,1.25,1.25,1.25,1.25,1.49,1.49,1.67,1.67,1.67,2.08,1.88,1.49,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50
Niger,,1.67,1.67,1.67,1.91,2.08,2.19,1.88,1.25,1.25,1.25,1.25,1.25,1.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Nigeria,2.08,2.19,1.67,2.12,2.36,2.92,2.60,2.92,2.50,2.50,2.33,1.88,2.08,1.46,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.38,0.08,0.17,0.00,0.00,0.17,0.88,0.67,0.50,0.50,0.50,0.50,0.50
Norway,4.17,3.92,3.26,2.85,2.95,3.26,3.09,3.30,2.43,2.08,2.08,2.60,3.54,4.03,5.00,4.96,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Oman,2.80,3.51,3.37,3.33,3.16,1.70,2.71,3.75,3.44,3.33,2.99,2.08,2.08,2.46,3.00,2.48,3.00,3.00,3.38,3.50,3.04,3.00,3.00,3.00,3.50,3.92,3.63,4.00,4.00,3.75,3.50,3.50,3.50,3.21,3.00,3.00,3.00,3.00,2.83
Pakistan,2.74,2.50,2.50,2.33,2.08,2.08,1.60,1.67,1.94,1.67,1.70,2.08,2.67,1.94,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.25,0.00,0.00,0.00,0.00
Panama,2.47,1.98,1.67,1.60,1.39,1.67,1.81,1.91,2.08,2.08,2.08,2.08,2.08,2.19,1.96,1.54,2.08,2.08,2.00,2.00,2.08,2.00,2.00,2.00,2.17,2.46,2.50,2.50,2.50,2.50,2.50,2.50,2.92,3.00,3.00,3.00,3.00,3.00,3.00
Papua New Guinea,2.92,2.57,1.67,1.67,1.67,1.67,1.28,1.63,1.67,1.98,2.08,2.19,2.50,1.94,0.50,0.40,0.50,0.50,0.50,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50
Paraguay,3.33,3.33,2.85,2.08,2.08,2.08,2.67,3.26,3.33,3.33,3.33,3.33,3.33,2.56,1.00,0.78,1.00,0.63,0.50,0.50,0.50,0.50,1.75,2.00,1.50,0.75,0.50,0.50,0.71,1.00,1.00,1.00,1.00,1.00,1.00,1.42,1.50,1.50,1.08
Peru,2.26,1.74,1.22,1.35,1.91,1.88,1.94,2.19,1.94,1.67,2.01,2.57,3.33,2.79,1.46,1.29,1.50,1.13,1.00,1.04,1.00,1.00,1.00,1.00,1.00,1.50,1.50,1.50,1.50,1.54,2.00,1.75,1.75,2.00,2.00,2.00,1.79,1.67,1.54
Philippines,2.12,1.98,1.67,1.67,1.67,1.67,1.35,1.74,2.33,2.08,2.19,2.50,2.50,2.18,0.50,0.37,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.63,0.50,0.50,0.50,0.50,0.50,0.75,1.00,0.71,0.50,0.88,1.00,0.92
Poland,2.26,2.19,1.98,2.29,2.50,2.36,1.81,1.67,1.32,2.01,2.40,2.71,2.92,2.89,2.00,1.84,2.50,2.50,2.25,2.50,2.50,2.50,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.33,3.21
Portugal,2.60,2.05,2.50,2.50,3.09,2.64,2.47,2.08,2.08,2.43,2.22,2.57,2.92,3.29,3.54,3.20,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,3.67,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50
Qatar,,2.50,2.19,2.08,1.74,1.77,2.50,2.81,3.33,3.33,3.33,2.57,2.50,3.14,4.46,3.94,4.50,4.88,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Romania,2.20,1.32,1.25,1.35,1.25,1.25,1.25,1.25,1.25,1.25,1.63,1.91,2.74,2.08,0.58,0.77,1.00,1.00,1.00,1.00,1.17,1.50,1.79,2.00,2.00,2.08,2.21,2.00,2.25,2.50,2.50,2.50,2.29,2.50,2.50,2.71,2.79,3.00,3.00
Russia,,,,,,,,,1.28,1.25,1.25,1.49,2.47,2.20,1.54,1.09,0.50,0.58,1.17,1.50,1.50,1.96,2.75,3.00,3.00,2.92,3.00,2.92,2.88,3.00,3.00,2.75,2.50,2.50,2.50,2.50,2.50,2.50,2.50
Saudi Arabia,3.61,2.81,2.50,2.64,2.36,2.60,2.47,3.26,3.85,3.75,2.57,2.22,2.50,2.91,3.04,2.46,3.00,3.38,3.50,3.50,3.38,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.58,4.00,4.00,3.67,3.50,3.50,3.50,3.50,3.50,3.50
Senegal,2.67,2.50,2.74,2.92,3.23,2.95,2.92,2.64,2.50,2.50,2.12,2.12,2.50,1.74,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.29
Serbia,,,,,,,,,,,,,,,,,,,,,,,1.33,1.00,1.00,1.46,2.58,1.00,1.00,0.79,1.00,1.00,1.00,1.00,1.21,1.50,1.50,1.50,1.92
Serbia & Montenegro,2.12,2.92,2.54,2.12,1.35,1.25,1.56,1.46,0.83,0.83,0.97,1.98,2.78,2.10,0.96,0.73,0.50,0.63,0.96,0.50,0.50,0.50,0.50,,,,,,,,,,,,,,,,
Sierra Leone,,1.67,1.67,1.67,1.46,1.70,2.05,1.60,1.25,1.25,1.25,1.25,0.97,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Singapore,4.51,3.82,2.50,2.50,2.92,2.74,3.26,3.33,3.02,2.92,2.92,2.92,3.54,4.06,5.00,4.63,5.00,5.00,5.00,5.00,5.00,4.83,5.00,5.00,4.92,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Slovakia,,,,,,,,,,1.67,1.84,2.36,2.74,2.68,2.04,1.85,2.50,2.50,2.50,2.54,2.67,3.00,3.00,3.00,3.00,3.13,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50
Slovenia,,,,,,,,,,,,,,,,0.38,4.00,2.00,2.50,3.50,3.79,3.92,3.50,3.50,3.50,3.46,3.54,3.88,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.58,3.50,3.50
Somalia,,1.74,1.25,1.25,1.25,1.32,1.15,0.83,0.69,0.42,0.42,0.42,0.42,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
South Africa,3.06,2.43,1.84,2.12,2.78,2.92,2.92,2.92,2.71,2.50,2.50,2.60,2.92,2.67,1.79,1.30,2.00,2.00,1.67,1.50,1.92,1.92,3.25,3.50,3.00,3.00,2.00,2.00,2.38,2.33,2.42,2.25,1.50,1.50,1.75,1.50,1.50,1.50,1.50
South Korea,4.06,3.44,3.33,3.33,3.33,3.58,3.09,3.23,2.92,2.92,2.50,2.78,2.78,3.13,3.88,2.55,3.50,3.58,3.71,3.50,3.67,3.63,3.92,4.00,4.25,4.08,3.75,3.50,3.50,3.50,3.50,3.79,4.00,4.00,4.00,4.00,4.00,4.21,4.00
Spain,3.75,3.82,4.06,4.17,4.17,3.40,3.09,2.50,2.50,2.15,2.08,2.50,2.74,3.45,4.04,3.69,4.50,4.50,4.50,4.50,4.50,4.75,4.58,4.50,4.50,4.25,4.25,4.50,4.46,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00
Sri Lanka,2.88,2.50,2.64,2.43,1.98,1.49,1.49,2.08,2.50,2.50,2.50,2.78,2.81,1.84,0.04,0.41,0.50,0.50,0.50,0.50,0.50,0.50,1.33,1.50,1.50,1.50,1.00,0.50,0.71,0.50,0.50,0.83,1.00,1.00,1.00,1.00,1.00,1.00,0.88
Sudan,2.12,1.63,1.67,1.74,1.63,0.83,0.73,0.42,0.59,0.83,1.01,1.32,1.67,1.25,0.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.50,0.00,0.38,0.25,0.21,0.42,0.00,0.00,0.42,0.50,0.50,0.75,0.38,0.00,0.00,0.00
Suriname,,,1.67,1.42,1.28,1.67,1.81,2.08,1.88,1.67,1.84,2.08,2.08,2.76,2.00,1.83,1.00,1.63,1.00,1.00,1.13,1.00,1.00,1.00,1.00,1.13,1.75,2.08,2.50,2.50,2.50,2.50,2.50,2.17,1.75,1.50,1.79,1.25,1.08
Sweden,3.75,3.51,3.09,3.54,3.75,3.75,3.02,2.29,2.22,2.08,2.08,2.36,3.06,3.75,5.00,4.55,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Switzerland,4.58,4.24,4.17,3.96,3.99,4.17,4.17,4.20,3.47,2.92,2.92,2.92,2.67,3.09,5.00,5.08,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Syria,1.84,2.08,2.19,1.77,1.74,1.67,1.28,1.98,2.50,2.50,2.50,2.50,2.50,2.30,2.29,1.50,2.50,2.50,2.50,2.50,2.50,2.50,1.96,0.50,0.50,0.50,0.92,0.50,0.50,0.50,0.50,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Taiwan,4.17,4.06,3.68,4.17,4.06,3.75,3.23,2.57,2.92,2.92,2.92,2.92,2.92,3.38,3.96,3.50,4.00,4.29,4.00,4.00,4.00,3.58,3.50,4.00,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.75,3.63,3.88,3.88,4.00,4.00
Tanzania,1.81,1.67,1.67,1.74,2.12,2.36,2.22,2.26,2.50,2.50,2.50,2.50,2.50,1.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Thailand,3.33,3.26,2.60,2.50,2.71,2.54,3.16,2.54,2.50,2.50,2.50,2.50,2.78,2.78,1.54,0.89,1.50,1.25,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.33,1.50,1.50,1.50,1.50,1.50,1.75,1.83,2.00,2.00,2.00,1.54
Togo,2.29,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.26,2.08,1.81,2.36,2.50,1.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Trinidad & Tobago,2.92,2.92,2.47,2.19,2.29,2.50,2.40,2.60,2.85,2.15,2.08,2.33,2.50,2.60,2.46,2.03,2.50,2.54,2.96,3.00,3.04,3.25,3.13,3.00,3.00,2.75,3.04,3.50,3.50,3.50,3.08,3.29,3.50,3.50,3.50,3.50,3.50,3.17,3.00
Tunisia,2.22,1.94,1.67,1.81,2.40,2.22,2.19,2.33,2.78,2.92,2.92,2.92,2.50,2.14,1.04,1.10,1.50,1.50,1.33,1.29,1.50,1.25,1.08,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.71,0.79,0.79
Turkey,3.33,2.74,2.57,2.50,2.08,1.77,1.67,1.74,2.47,2.50,2.12,2.08,1.98,2.06,1.54,1.34,2.00,2.00,1.63,1.25,1.79,2.00,2.00,2.00,2.17,2.67,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50
UAE,3.20,2.57,2.50,2.50,2.64,2.50,2.78,2.99,3.02,2.92,2.92,2.92,2.92,3.53,4.96,4.08,4.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.83,4.92,5.00,5.00,4.88,4.50,4.71
Uganda,2.60,1.77,1.67,1.91,2.08,2.05,2.15,2.33,1.67,1.91,2.08,2.36,2.71,2.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ukraine,,,,,,,,,,,,,,,0.50,0.20,0.50,0.50,0.38,0.50,0.50,0.50,0.50,0.50,0.58,1.00,0.63,0.63,1.00,1.00,1.00,0.67,0.50,0.50,0.50,0.50,0.50,0.88,0.58
United Kingdom,3.54,3.33,3.33,3.72,4.03,3.13,2.95,2.54,2.54,2.36,2.50,2.67,3.40,4.41,4.96,4.46,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.96,4.50,4.50,4.50,4.79,5.00,4.88,4.75,4.50,4.96,5.00
United States,4.58,4.24,3.75,3.75,3.37,3.33,3.33,2.57,2.40,2.40,2.64,2.92,3.09,4.17,5.00,4.88,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Uruguay,2.50,2.15,2.08,2.15,2.74,2.50,2.64,2.81,3.06,2.92,2.92,2.92,2.92,3.01,2.96,2.30,3.00,3.00,2.83,2.25,1.83,1.92,2.00,2.00,2.17,2.50,2.50,2.83,3.00,3.00,3.00,3.29,3.50,3.50,3.50,3.50,3.25,3.29,3.00
USSR,2.14,1.94,2.19,2.54,2.92,2.85,2.19,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.50,0.38
Venezuela,1.88,1.98,1.88,1.70,2.71,2.92,2.85,3.33,2.78,2.26,1.98,1.67,1.74,1.96,1.54,1.90,2.50,2.50,2.50,2.17,1.96,1.88,2.17,2.50,2.46,2.83,3.00,2.54,2.50,2.58,2.58,2.50,2.04,2.00,1.25,0.58,0.50,0.25,0.00
Vietnam,,2.08,2.15,2.08,1.84,1.67,1.67,2.19,2.50,2.50,2.50,2.50,2.74,1.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.50,0.50,0.50,0.50,0.50,0.67,1.00
West Germany,3.75,3.51,4.06,3.89,3.79,4.17,3.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yemen,,,,,,,1.67,1.42,2.08,2.08,2.08,2.22,2.71,2.06,0.42,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Zambia,1.25,1.63,2.08,1.81,1.67,1.88,2.47,2.50,2.50,2.19,2.08,2.36,2.50,1.81,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.50,0.08,0.00,0.00,0.00,0.00,0.00
Zimbabwe,2.15,2.43,2.26,2.08,2.19,2.50,2.26,2.85,2.22,1.67,1.67,1.67,1.67,1.04,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21
