Country,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Namibia,,,,,,,1.00,1.83,3.42,4.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.83,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50
Netherlands,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,5.00,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50
New Caledonia,,0.00,0.00,0.00,0.67,1.00,1.00,1.00,1.00,2.00,3.00,3.00,,,,,,,,,,,, ,,,,,,,,,,,,,,,
New Zealand,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.50,6.00,5.50,5.00,5.00,4.58,4.00,4.00,4.00,4.00,4.00,3.58,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50
Nicaragua,4.58,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Niger,,4.00,4.00,4.00,4.00,4.00,3.17,2.00,2.00,2.33,3.00,3.25,3.00,2.33,2.58,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00
Nigeria,2.00,2.00,2.00,2.00,2.00,2.50,3.42,3.00,2.92,4.00,4.00,4.00,4.00,2.83,2.08,2.50,1.83,1.75,1.00,1.58,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00
Norway,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,5.83,5.00,5.00,5.00,5.00,5.00,5.21,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50
Oman,,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.75,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Pakistan,1.42,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.58,2.08,3.75,4.00,4.25,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,1.33,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
Panama,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Papua New Guinea,3.00,3.00,3.00,3.08,3.00,3.00,2.08,2.00,2.00,2.00,2.25,3.00,3.00,3.00,3.00,2.25,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00
Paraguay,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Peru,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.83,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00
Philippines,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,3.00,4.00,4.00,4.25,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00
Poland,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.50,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00
Portugal,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00
Qatar,,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,5.25,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00
Romania,4.00,4.00,3.42,3.00,3.00,3.00,3.00,3.08,4.00,4.00,5.00,5.00,5.00,5.00,5.00,5.00,4.92,4.00,4.00,4.00,3.58,3.50,3.50,3.50,3.50,3.50,3.50,3.42,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50
Russia,,,,,,,,,2.17,2.00,2.92,1.67,3.00,3.00,3.00,2.75,2.00,2.00,2.00,2.00,2.92,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00
Saudi Arabia,2.00,2.83,3.00,3.33,3.58,4.00,4.00,4.00,4.42,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Senegal,4.00,4.00,4.00,4.00,4.00,4.00,3.25,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00
Serbia *,,,,,,,,,,,,,,,,,,,,,,,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00
Serbia & Montenegro *,1.33,1.00,1.00,1.00,1.00,1.00,1.42,1.00,0.00,1.00,3.00,3.00,3.00,3.00,1.83,2.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00, ,,,,,,,,,,,,,,,
Sierra Leone,,4.00,4.00,4.00,4.00,4.00,4.00,4.00,3.33,3.00,3.00,3.00,3.00,3.00,2.17,2.00,2.00,2.00,2.00,2.00,3.50,5.00,5.00,5.00,4.54,4.50,4.50,4.50,4.42,4.00,4.00,4.00,3.71,3.50,3.50,3.50,3.50,3.50,3.50
Singapore,4.83,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.75,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00
Slovakia,,,,,,,,,,5.17,4.58,5.00,5.00,5.00,5.00,4.17,3.00,3.67,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50
Slovenia,,,,,,,,,,,,,,,,5.00,5.00,5.00,5.00,4.42,4.00,4.00,3.96,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50
Somalia,,4.00,4.00,4.00,4.00,2.67,2.00,1.42,1.00,1.00,1.00,1.58,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00
South Africa,1.42,1.00,1.00,1.00,1.75,2.00,0.67,0.92,2.00,2.00,3.17,4.33,4.92,4.00,3.67,3.00,3.00,3.00,3.00,3.00,3.83,4.00,4.00,4.00,4.00,4.00,3.63,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.33,3.00,3.00,3.00
South Korea,6.00,6.00,6.00,6.00,5.25,4.00,4.00,4.25,5.00,5.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00
Spain,2.75,2.00,2.92,3.00,3.00,3.75,4.00,4.08,5.00,5.00,5.00,5.00,5.00,5.00,3.00,2.67,2.33,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00
Sri Lanka,1.00,1.00,1.00,1.00,0.92,0.00,0.00,0.00,0.00,1.33,2.00,2.58,1.58,1.00,1.00,1.00,1.00,1.00,1.00,1.42,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.79,2.00,2.00,2.00,2.42,3.00,3.00,3.00,3.00,3.00,3.00,3.00
Sudan,1.00,1.00,1.00,1.00,0.58,1.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,1.00,1.00,1.96,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.71,2.00,2.00,2.00
Suriname,,,2.00,2.00,2.00,2.00,2.00,2.08,3.00,3.33,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00
Sweden,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,5.83,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Switzerland,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,5.92,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.58,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00
Syria,3.92,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,5.50,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,4.50,3.75,3.50,3.38,3.00,3.00,3.00,2.71,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50
Taiwan,2.42,3.00,3.00,3.00,3.00,3.00,3.00,3.17,4.00,4.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.67,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Tanzania,2.17,2.00,2.00,2.83,3.00,2.33,2.00,2.00,2.00,3.25,4.00,4.67,4.33,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.04,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00
Thailand,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.08,4.00,4.00,4.42,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.83,3.17,2.00,2.00,2.00,2.00,2.00,3.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00
Togo,3.00,3.00,3.00,3.00,3.00,2.92,2.00,2.00,1.33,1.00,1.00,1.67,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00
Trinidad & Tobago,1.08,1.00,1.00,1.17,3.00,3.00,3.00,3.00,3.00,3.50,4.00,4.00,4.00,4.00,2.67,2.00,2.00,1.96,0.88,0.50,0.50,3.25,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50
Tunisia,5.00,5.00,5.00,5.33,6.00,6.00,6.00,5.25,4.00,4.00,4.00,4.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Turkey,2.00,2.00,2.00,2.00,2.00,2.00,2.00,3.00,3.42,3.25,2.50,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.04,2.50,2.50,2.50,2.50,2.46,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00
UAE,1.75,2.00,2.00,2.00,2.00,2.00,2.00,2.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.92,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Uganda,1.00,1.00,1.00,1.50,2.67,3.00,3.00,2.50,2.00,3.50,4.00,4.00,4.00,4.00,4.00,4.00,4.00,3.75,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00
Ukraine,,,,,,,,,,,,,,,5.00,4.33,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00
United Kingdom,5.33,4.75,4.00,4.00,4.00,4.00,4.00,4.08,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.42,5.00,4.50,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00
United States,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.50,6.00,5.42,5.00,5.00,5.00,5.00,5.00,4.75,4.83,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.96,4.50
Uruguay,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00
USSR,3.00,3.00,3.00,3.00,3.00,3.00,2.25,2.00,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.50,5.13
Venezuela,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Vietnam,,4.00,4.00,4.00,4.00,4.00,4.08,4.00,4.00,5.17,6.00,6.00,6.00,5.67,5.00,5.00,5.00,5.00,5.00,5.00,4.63,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50
West Germany,5.33,5.00,5.00,5.00,5.00,5.00,5.00,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,
Yemen,,,,,,,4.00,4.00,4.00,4.00,4.00,4.08,5.00,5.00,5.00,5.00,5.00,3.67,3.00,3.00,3.00,3.42,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,3.25,3.00,3.00,3.00,3.00,3.00,3.00,3.00
Zambia,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,4.00,4.67,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.88,4.50,4.50,4.50,4.50,4.50,4.50,4.17,4.00,4.00
Zimbabwe,1.33,2.00,2.00,2.00,2.00,2.00,2.00,2.00,3.42,4.67,5.00,5.00,5.00,5.00,5.00,5.00,3.50,3.00,3.00,3.00,3.33,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00
