Country,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Indonesia,1.50,2.00,2.00,2.00,2.00,2.00,2.00,2.58,3.58,4.00,4.00,4.67,4.75,4.00,2.50,2.00,2.00,2.00,2.00,2.00,2.67,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,2.54,2.50,2.50,2.00,2.50,2.50,2.50,2.50
Iran,1.67,2.00,2.00,2.00,1.00,1.00,1.00,2.33,3.00,4.33,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.33,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,3.96,3.50,3.38
Iraq,1.00,1.00,1.00,1.00,2.00,2.00,1.58,1.00,1.00,1.92,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,1.58,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50
Ireland,4.00,4.00,4.00,4.00,4.00,4.33,5.00,5.00,5.00,5.00,5.75,6.00,6.00,5.83,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00
Israel,2.00,2.83,3.00,3.00,1.92,1.00,1.00,2.33,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Italy,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.42,6.00,6.00,6.00,6.00,6.00,6.00,4.13,3.17,3.58,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.46
Jamaica,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.08,3.00,3.00,3.00,3.00,3.00,3.00,2.08,2.00,2.00,1.13,1.00,1.50,2.50,2.17,2.50,2.17,2.00,2.00,2.00,2.00,2.50,2.50,2.79,2.00,2.00,2.25,2.29,2.38,2.83,2.58
Japan,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.50,6.00,6.00,6.00,6.00,6.00,6.00,6.00,5.08,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Jordan,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.67,4.00,4.08,5.00,5.00,4.67,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,3.88,3.50,3.50,3.50,3.50,3.50
Kazakhstan,,,,,,,,,,,,,,,,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,3.75,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.67
