Country,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Jamaica,4.05,4.38,3.63,4.04,6.00,5.50,6.21,7.04,7.92,7.50,7.50,7.50,7.42,6.33,5.17,6.00,5.50,5.50,5.50,5.50,5.42,5.42,5.17,5.83,5.17,4.08,5.00,3.83,3.33,2.63,2.83,2.83,2.50,2.50,2.50,2.75,2.63,2.58,2.92
Japan,9.00,9.33,9.75,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.79,9.50,9.50,9.67,10.00,10.00,10.00,10.00,10.00,10.00,8.75,7.25,7.00,7.00,7.00,6.25,5.50,5.88,5.13,5.00,5.00,4.54,4.08,4.42,4.33,3.58,3.33,3.25,3.00
Jordan,5.48,5.50,5.50,5.50,4.63,4.25,4.79,3.46,4.75,5.21,5.21,5.50,6.00,5.83,6.00,4.83,3.00,3.00,3.33,3.50,3.50,4.00,4.00,4.00,4.67,5.92,6.46,7.83,8.50,7.04,4.75,5.33,5.50,4.00,4.00,4.00,3.58,3.50,3.50
Kazakhstan,,,,,,,,,,,,,,,,8.04,5.00,5.17,5.00,4.33,4.00,4.25,3.79,2.13,3.08,3.54,3.17,2.88,3.88,4.50,4.50,4.17,3.67,1.75,2.67,2.92,3.21,2.71,2.92
Kenya,5.27,5.50,5.96,5.63,5.50,5.50,5.33,5.79,5.42,5.00,5.00,5.00,5.46,5.13,4.00,4.63,4.58,4.67,4.50,5.13,6.21,6.67,6.50,6.92,7.08,8.00,7.88,7.50,7.50,7.33,7.00,6.83,5.75,5.58,6.17,5.50,4.96,6.50,5.25
"Korea, DPR",,6.00,6.00,4.00,2.50,2.50,2.50,2.50,2.42,1.50,1.50,1.50,1.50,2.67,5.00,5.00,3.00,2.67,2.50,2.50,2.50,9.50,9.50,9.50,7.83,4.46,3.92,3.21,3.00,2.63,2.67,3.63,4.00,4.13,4.00,4.00,4.00,4.00,4.25
Kuwait,7.57,6.42,5.75,5.83,6.71,7.50,5.33,4.33,8.00,8.00,8.00,8.00,8.04,9.13,9.96,10.00,10.00,10.00,10.00,8.08,7.83,7.67,8.00,7.50,7.17,7.29,7.17,6.38,6.67,8.00,8.00,8.00,7.38,6.50,6.04,6.46,5.42,4.25,5.83
Latvia,,,,,,,,,,,,,,,,7.04,7.50,7.50,7.50,7.50,7.50,7.50,7.50,2.54,2.29,0.17,0.50,0.50,0.50,0.50,0.50,1.33,1.50,1.21,1.00,1.25,1.13,1.04,1.50
Lebanon,3.48,3.00,2.25,2.00,1.79,1.50,1.50,1.88,3.17,4.29,5.33,5.83,5.54,6.17,7.00,7.00,6.00,5.67,2.17,0.50,0.50,0.50,0.50,1.00,0.79,0.83,0.50,0.50,0.50,0.83,4.50,4.50,4.50,0.50,0.46,0.13,0.13,0.00,0.00
Liberia,3.30,2.50,2.17,2.00,2.00,1.71,1.29,1.00,1.00,1.00,1.00,1.00,1.00,0.83,0.54,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.71,8.67,9.00,8.17,7.21,7.50,7.00,7.83,7.83,7.58,8.00,7.88,6.50
Libya,4.20,3.50,3.50,3.50,3.21,3.42,4.00,5.67,5.50,5.04,5.50,5.38,4.54,6.17,9.42,8.50,8.50,8.58,8.50,7.58,7.83,8.29,8.50,8.50,9.17,9.50,9.08,9.00,8.58,8.75,9.00,8.71,6.54,6.42,9.00,9.50,9.21,9.17,7.25
Lithuania,,,,,,,,,,,,,,,,9.00,9.00,8.00,6.00,6.00,6.00,6.00,6.00,5.54,4.75,4.00,4.00,4.00,3.75,3.71,4.38,4.50,4.29,3.79,3.50,3.50,3.50,3.46,3.75
Luxembourg,,9.00,9.50,9.50,9.79,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.75,9.50,9.50,9.50,9.50,9.50,9.50
Madagascar,,4.00,4.08,4.50,4.50,4.50,4.50,4.50,4.00,4.00,4.00,3.92,3.50,4.25,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,6.00,7.88,7.50,6.67,6.50,6.50,6.50,6.38,6.00,6.29,6.50,6.50,6.50,6.50,6.50
Malawi,4.75,5.17,5.50,5.33,5.29,5.50,5.50,5.50,5.17,4.50,4.50,4.50,4.50,4.67,5.00,0.92,0.50,0.50,0.50,0.50,0.50,0.50,1.00,4.67,5.92,6.92,6.33,6.50,6.92,7.50,7.50,6.92,6.50,6.46,6.00,7.00,7.00,6.96,6.50
Malaysia,6.43,6.71,4.79,4.00,4.92,7.42,8.67,9.00,9.00,9.00,9.00,9.00,8.92,7.67,6.00,4.71,5.50,6.00,6.00,5.50,5.71,5.46,6.42,6.50,6.50,6.71,6.58,6.79,7.00,7.00,7.00,5.33,4.21,4.25,4.00,4.33,4.50,4.50,4.50
Mali,2.83,3.13,3.50,3.50,3.50,3.50,3.96,3.83,3.50,3.50,3.50,3.50,3.75,2.83,1.67,2.00,2.13,2.00,2.00,2.00,2.00,2.00,2.00,2.00,4.00,7.92,7.50,7.50,7.50,7.50,7.50,6.58,7.42,7.96,7.71,7.88,8.00,7.75,7.50
Malta,,,7.50,7.50,7.50,7.50,7.50,7.50,8.04,8.50,8.50,8.50,8.50,7.33,4.63,3.63,3.50,3.50,3.50,3.50,4.08,4.50,4.50,4.04,4.88,5.00,4.00,4.13,3.00,1.54,0.50,0.50,0.50,0.17,0.00,0.00,0.00,0.00,0.00
Mexico,5.59,5.25,3.83,4.92,5.71,5.63,6.96,8.33,8.46,7.58,7.50,5.83,7.29,7.17,5.42,6.42,7.00,7.42,7.50,7.96,7.92,8.25,8.50,8.50,8.21,8.33,8.08,8.25,7.67,7.25,7.00,6.67,6.50,6.29,6.25,6.50,6.13,6.00,6.50
Moldova,,,,,,,,,,,,,,,,5.00,5.00,4.00,4.50,4.50,4.75,5.00,5.00,2.71,2.50,2.96,6.13,3.50,3.75,3.96,3.50,3.50,2.00,2.75,3.25,3.50,3.50,3.75,4.04
Mongolia,,,8.50,8.08,7.50,7.50,7.50,7.50,6.17,5.50,5.50,5.50,4.67,4.67,4.54,4.67,4.58,3.67,3.50,3.50,3.50,3.50,3.50,3.50,4.21,6.08,6.13,5.96,6.00,5.17,6.25,5.13,5.00,4.25,4.04,4.46,3.67,3.71,3.50
Morocco,4.43,3.67,3.50,3.50,4.21,6.00,6.33,6.50,7.38,7.00,7.00,7.00,6.67,5.83,5.17,5.00,4.50,4.50,4.50,5.13,5.92,6.96,7.21,7.04,7.08,7.33,7.50,7.50,7.33,6.63,6.50,6.46,6.08,5.63,5.50,5.92,5.63,5.13,5.50
Mozambique,,4.00,3.75,3.92,4.58,5.00,5.25,5.50,4.92,4.00,4.00,3.38,2.83,2.50,1.00,3.04,3.00,3.00,3.00,3.00,3.00,3.00,3.50,6.25,6.00,5.17,6.83,5.50,6.50,5.58,5.50,4.75,3.38,3.50,4.00,4.00,3.54,3.21,3.00
Myanmar,4.52,4.50,4.00,3.38,1.96,1.21,1.00,1.00,1.04,1.50,1.50,1.50,3.08,5.50,9.50,9.96,9.50,9.50,9.50,9.50,9.50,9.50,9.50,3.50,3.54,0.00,0.00,3.13,7.67,7.75,8.33,8.50,8.75,8.58,9.00,9.00,9.00,8.63,8.13
